,Country,EdLevel,YearsCodePro,Age,Gender,Salary
10170,Hong Kong (S.A.R.),Master's Degree,5.0,30.0,Man,77189.0
10171,United States of America,Master's Degree,5.0,30.0,Man,125000.0
10172,South Korea,Bachelor's Degree,4.0,30.0,Woman,25151.0
10177,Australia,Bachelor's Degree,2.0,30.0,Man,46767.0
10178,United States of America,Bachelor's Degree,8.0,30.0,Man,110000.0
10181,United States of America,Bachelor's Degree,4.0,30.0,Man,120000.0
10189,United States of America,Bachelor's Degree,3.0,20.0,Man,125000.0
10194,United States of America,Doctoral Degree,5.0,30.0,Man,120000.0
10195,Canada,Less than a Bachelor's Degree,0.5,20.0,Man,43110.0
10196,New Zealand,Bachelor's Degree,5.0,30.0,Man,63890.0
10200,India,Master's Degree,18.0,50.0,Man,132636.0
10202,Argentina,Less than a Bachelor's Degree,22.0,50.0,Man,42816.0
10203,United States of America,Bachelor's Degree,0.5,20.0,Man,60000.0
10204,Australia,Master's Degree,16.0,40.0,Man,97542.0
10205,Japan,Bachelor's Degree,2.0,30.0,Man,80000.0
10209,United States of America,Bachelor's Degree,6.0,30.0,Man,102000.0
10211,United States of America,Bachelor's Degree,17.0,40.0,Man,137000.0
10213,Germany,Bachelor's Degree,6.0,30.0,Man,59676.0
10218,Philippines,Bachelor's Degree,5.0,30.0,Man,21336.0
10225,Japan,Bachelor's Degree,12.0,40.0,Man,44965.0
10229,Australia,Master's Degree,17.0,40.0,Man,79009.0
10234,Brazil,Bachelor's Degree,3.0,30.0,Man,27492.0
10237,Canada,Bachelor's Degree,4.0,30.0,Man,71850.0
10238,Australia,Bachelor's Degree,7.0,30.0,Man,66810.0
10240,Switzerland,Bachelor's Degree,12.0,30.0,Man,102665.0
10241,United States of America,Less than a Bachelor's Degree,4.0,20.0,Man,75000.0
10243,Canada,Less than a Bachelor's Degree,4.0,20.0,Man,71850.0
10244,United States of America,Bachelor's Degree,6.0,30.0,Man,95000.0
10245,United States of America,Bachelor's Degree,4.0,30.0,Man,140000.0
10249,United States of America,Less than a Bachelor's Degree,1.0,20.0,Woman,88000.0
10252,New Zealand,Bachelor's Degree,15.0,40.0,Man,76668.0
10253,United States of America,Bachelor's Degree,14.0,40.0,Man,72680.0
10254,Australia,Bachelor's Degree,2.0,20.0,Man,38750.0
10255,Canada,Doctoral Degree,3.0,30.0,Man,114203.0
10256,Canada,Less than a Bachelor's Degree,0.5,20.0,Man,30253.0
10257,Peru,Less than a Bachelor's Degree,0.5,20.0,Man,14400.0
10259,United States of America,Less than a Bachelor's Degree,1.0,30.0,Man,90000.0
10270,United States of America,Bachelor's Degree,3.0,30.0,Man,120000.0
10271,China,Bachelor's Degree,2.0,30.0,Man,24000.0
10276,United States of America,Master's Degree,0.5,20.0,Man,94680.0
10283,Canada,Bachelor's Degree,5.0,30.0,Man,92000.0
10295,South Korea,Less than a Bachelor's Degree,8.792445560306254,30.0,Man,23640.0
10297,United States of America,Less than a Bachelor's Degree,2.0,30.0,Man,105000.0
10304,United States of America,Bachelor's Degree,3.0,30.0,Man,140000.0
10305,India,Bachelor's Degree,3.0,20.0,Man,25131.0
10306,Canada,Master's Degree,8.0,30.0,Man,80169.0
10311,United States of America,Bachelor's Degree,13.0,40.0,Man,135000.0
10318,Canada,Bachelor's Degree,3.0,20.0,Man,41597.0
10319,Singapore,Bachelor's Degree,4.0,30.0,Man,52500.0
10323,Canada,Master's Degree,3.0,40.0,Man,50600.0
10326,United States of America,Bachelor's Degree,0.5,20.0,Man,70000.0
10330,Colombia,Less than a Bachelor's Degree,8.0,30.0,Man,33552.0
10336,India,Bachelor's Degree,11.0,40.0,Man,69809.0
10337,Canada,Less than a Bachelor's Degree,3.0,30.0,Man,57480.0
10338,United States of America,Bachelor's Degree,12.0,30.0,Man,73000.0
10339,Russian Federation,Bachelor's Degree,6.0,30.0,Man,18876.0
10341,India,Bachelor's Degree,8.0,30.0,Man,20244.0
10343,Russian Federation,Less than a Bachelor's Degree,12.0,30.0,Man,21708.0
10352,Taiwan,Master's Degree,7.0,30.0,Man,49712.0
10353,Thailand,Bachelor's Degree,2.0,20.0,Man,34596.0
10355,Viet Nam,Doctoral Degree,6.0,30.0,Man,30000.0
10356,India,Master's Degree,10.0,30.0,Man,25131.0
10360,Australia,Bachelor's Degree,22.0,50.0,Man,120257.0
10361,India,Master's Degree,10.0,30.0,Man,22339.0
10362,Russian Federation,Bachelor's Degree,10.0,30.0,Man,33972.0
10365,United States of America,Master's Degree,21.0,40.0,Man,135000.0
10375,Canada,Master's Degree,3.0,30.0,Man,70337.0
10379,United States of America,Doctoral Degree,20.0,40.0,Man,120000.0
10381,Russian Federation,Bachelor's Degree,22.0,40.0,Man,60396.0
10382,Canada,Bachelor's Degree,28.0,32.93603200869372,Man,90758.0
10383,Republic of Korea,Master's Degree,1.0,30.0,Man,29343.0
10384,India,Bachelor's Degree,8.792445560306254,30.0,Man,15084.0
10397,Canada,Bachelor's Degree,5.0,30.0,Man,106640.0
10399,United States of America,Less than a Bachelor's Degree,15.0,40.0,Man,140000.0
10405,United States of America,Less than a Bachelor's Degree,25.0,50.0,Man,71000.0
10406,United States of America,Bachelor's Degree,2.0,20.0,Man,76960.0
10407,Hong Kong (S.A.R.),Bachelor's Degree,1.0,30.0,Woman,33840.0
10408,Canada,Bachelor's Degree,4.0,30.0,Man,69581.0
10412,Finland,Bachelor's Degree,5.0,20.0,Man,38916.0
10415,Russian Federation,Master's Degree,11.0,40.0,Man,24540.0
10418,India,Bachelor's Degree,8.0,30.0,Man,50262.0
10420,Argentina,Less than a Bachelor's Degree,1.0,30.0,Man,29196.0
10427,Philippines,Bachelor's Degree,1.0,20.0,Man,20659.0
10428,India,Bachelor's Degree,8.0,30.0,Man,37697.0
10429,United States of America,Bachelor's Degree,9.0,30.0,Man,73000.0
10432,Peru,Master's Degree,15.0,40.0,Man,36180.0
10433,United States of America,Doctoral Degree,22.0,50.0,Man,135000.0
10434,India,Bachelor's Degree,6.0,30.0,Man,16754.0
10436,United States of America,Less than a Bachelor's Degree,21.0,50.0,Man,125000.0
10438,Japan,Master's Degree,11.0,40.0,Man,80936.0
10440,Canada,Bachelor's Degree,11.0,40.0,Man,65421.0
10443,New Zealand,Bachelor's Degree,3.0,20.0,Man,69001.0
10446,Canada,Bachelor's Degree,8.0,40.0,Man,75631.0
10447,United States of America,Less than a Bachelor's Degree,14.0,30.0,Man,80000.0
10452,United States of America,Bachelor's Degree,5.0,30.0,Man,135000.0
10456,Brazil,Bachelor's Degree,4.0,20.0,Man,27492.0
10461,Canada,Bachelor's Degree,8.0,30.0,Man,136136.0
10465,United States of America,Bachelor's Degree,3.0,30.0,Man,123000.0
10468,Netherlands,Bachelor's Degree,11.0,30.0,Man,70264.0
10478,United States of America,Less than a Bachelor's Degree,3.0,20.0,Man,65000.0
10481,Taiwan,Bachelor's Degree,1.0,20.0,Man,15108.0
10484,Australia,Bachelor's Degree,15.0,40.0,Man,133619.0
10485,India,Bachelor's Degree,8.792445560306254,30.0,Man,34904.0
10487,India,Master's Degree,9.0,30.0,Man,34904.0
10488,Taiwan,Bachelor's Degree,1.0,20.0,Man,19884.0
10489,Australia,Less than a Bachelor's Degree,2.0,20.0,Man,50107.0
10493,India,Bachelor's Degree,9.0,30.0,Man,14381.0
10495,India,Bachelor's Degree,9.0,30.0,Man,25131.0
10499,Japan,Bachelor's Degree,2.0,20.0,Man,60432.0
10500,Slovenia,Less than a Bachelor's Degree,3.0,30.0,Man,35024.0
10504,Russian Federation,Master's Degree,5.0,30.0,Man,18876.0
10507,Thailand,Bachelor's Degree,4.0,30.0,Man,19224.0
10514,Brazil,Bachelor's Degree,3.0,20.0,Man,13464.0
10515,India,Bachelor's Degree,10.0,30.0,Man,25131.0
10518,United States of America,Less than a Bachelor's Degree,4.0,20.0,Man,60000.0
10521,United States of America,Less than a Bachelor's Degree,0.5,30.0,Man,60000.0
10522,Taiwan,Master's Degree,7.0,30.0,Man,56341.0
10523,Finland,Bachelor's Degree,11.0,30.0,Man,60576.0
10524,Russian Federation,Master's Degree,12.0,30.0,Man,75000.0
10525,South Korea,Master's Degree,5.0,30.0,Man,72636.0
10533,Poland,Less than a Bachelor's Degree,0.5,20.0,Woman,16104.0
10536,Romania,Bachelor's Degree,1.0,20.0,Man,34740.0
10537,United States of America,Master's Degree,4.0,30.0,Man,102800.0
10542,India,Master's Degree,9.0,30.0,Man,60035.0
10544,Germany,Doctoral Degree,24.0,40.0,Man,129718.0
10546,Australia,Doctoral Degree,22.0,40.0,Man,105559.0
10547,Australia,Bachelor's Degree,4.0,30.0,Man,66810.0
10548,New Zealand,Bachelor's Degree,21.0,40.0,Man,67084.0
10550,India,Master's Degree,6.0,30.0,Man,21990.0
10552,United States of America,Bachelor's Degree,4.0,30.0,Man,140000.0
10554,United States of America,Bachelor's Degree,1.0,20.0,Man,110000.0
10555,Canada,Master's Degree,1.0,30.0,Man,75631.0
10561,United States of America,Master's Degree,3.0,20.0,Man,125000.0
10562,Canada,Bachelor's Degree,4.0,20.0,Man,52186.0
10564,United States of America,Less than a Bachelor's Degree,13.0,40.0,Man,125000.0
10566,United States of America,Doctoral Degree,13.0,40.0,Man,120000.0
10569,Colombia,Master's Degree,15.0,40.0,Man,18720.0
10570,Australia,Bachelor's Degree,20.0,40.0,Man,80172.0
10575,United States of America,Bachelor's Degree,5.0,20.0,Man,90000.0
10579,Australia,Master's Degree,3.0,30.0,Man,80172.0
10580,China,Bachelor's Degree,5.0,40.0,Man,31579.0
10582,Denmark,Bachelor's Degree,9.0,30.0,Man,100728.0
10587,Bangladesh,Bachelor's Degree,13.0,40.0,Man,35328.0
10588,Japan,Master's Degree,7.0,30.0,Man,107915.0
10592,India,Bachelor's Degree,5.0,30.0,Man,30716.0
10594,United States of America,Bachelor's Degree,5.0,40.0,Man,100000.0
10596,Australia,Bachelor's Degree,6.0,30.0,Man,120257.0
10597,Canada,Less than a Bachelor's Degree,20.0,50.0,Man,75631.0
10598,United States of America,Bachelor's Degree,1.0,20.0,Man,140000.0
10602,United States of America,Bachelor's Degree,19.0,50.0,Man,140000.0
10604,United States of America,Less than a Bachelor's Degree,3.0,30.0,Man,72000.0
10608,United States of America,Bachelor's Degree,6.0,30.0,Man,95000.0
10611,India,Master's Degree,17.0,40.0,Man,39093.0
10612,India,Bachelor's Degree,8.0,30.0,Man,15358.0
10617,Viet Nam,Bachelor's Degree,10.0,30.0,Man,51744.0
10625,United States of America,Bachelor's Degree,7.0,40.0,Man,132000.0
10630,United States of America,Less than a Bachelor's Degree,15.0,40.0,Man,70000.0
10632,Norway,Less than a Bachelor's Degree,7.0,30.0,Man,21579.0
10636,Netherlands,Bachelor's Degree,5.0,30.0,Man,75669.0
10639,United States of America,Bachelor's Degree,3.0,30.0,Man,91600.0
10640,United States of America,Bachelor's Degree,5.0,20.0,Man,125000.0
10647,New Zealand,Master's Degree,4.0,30.0,Man,54306.0
10650,"Iran, Islamic Republic of...",Master's Degree,10.0,40.0,Woman,35628.0
10652,Canada,Bachelor's Degree,2.0,20.0,Man,60505.0
10655,India,Bachelor's Degree,13.0,30.0,Man,25128.0
10656,Australia,Bachelor's Degree,5.0,30.0,Man,52112.0
10657,Bangladesh,Master's Degree,10.0,30.0,Man,14124.0
10660,Bolivia,Bachelor's Degree,3.0,30.0,Man,18000.0
10662,Canada,Bachelor's Degree,3.0,30.0,Man,57480.0
10663,Australia,Doctoral Degree,2.0,40.0,Man,60129.0
10667,Norway,Less than a Bachelor's Degree,3.0,30.0,Man,58260.0
10671,China,Bachelor's Degree,10.0,30.0,Man,51444.0
10675,Canada,Less than a Bachelor's Degree,3.0,30.0,Man,60505.0
10682,Australia,Doctoral Degree,8.792445560306254,40.0,Man,66810.0
10686,India,Bachelor's Degree,7.0,30.0,Man,25131.0
10695,India,Bachelor's Degree,4.0,30.0,Man,62828.0
10707,India,Bachelor's Degree,8.0,40.0,Man,13404.0
10709,United States of America,Bachelor's Degree,15.0,40.0,Man,125000.0
10710,Singapore,Bachelor's Degree,0.5,30.0,Man,32268.0
10715,Australia,Bachelor's Degree,5.0,20.0,Man,51440.0
10716,Australia,Less than a Bachelor's Degree,5.0,30.0,Man,60129.0
10718,Nepal,Master's Degree,13.0,40.0,Man,19968.0
10723,Brazil,Bachelor's Degree,8.792445560306254,30.0,Man,25198.0
10725,Russian Federation,Bachelor's Degree,6.0,30.0,Man,92484.0
10731,India,Bachelor's Degree,8.0,30.0,Man,30716.0
10735,India,Bachelor's Degree,6.0,30.0,Man,13962.0
10737,United States of America,Bachelor's Degree,3.0,30.0,Man,32000.0
10740,Australia,Bachelor's Degree,3.0,20.0,Man,49974.0
10746,"Iran, Islamic Republic of...",Less than a Bachelor's Degree,6.0,30.0,Man,31356.0
10747,United States of America,Less than a Bachelor's Degree,4.0,30.0,Man,93000.0
10748,China,Doctoral Degree,14.0,50.0,Man,120000.0
10749,United States of America,Bachelor's Degree,7.0,30.0,Man,132000.0
10752,Slovakia,Master's Degree,2.0,30.0,Man,14268.0
10756,Canada,Bachelor's Degree,6.0,30.0,Man,75631.0
10757,United States of America,Bachelor's Degree,2.0,20.0,Man,82000.0
10761,United States of America,Less than a Bachelor's Degree,10.0,30.0,Man,125000.0
10763,India,Bachelor's Degree,12.0,40.0,Man,16752.0
10767,"Iran, Islamic Republic of...",Bachelor's Degree,4.0,30.0,Man,37056.0
10774,United States of America,Bachelor's Degree,0.5,20.0,Man,70000.0
10777,Australia,Bachelor's Degree,28.0,50.0,Man,110236.0
10778,Israel,Less than a Bachelor's Degree,7.0,20.0,Man,140088.0
10786,China,Bachelor's Degree,7.0,30.0,Man,51444.0
10791,United States of America,Master's Degree,4.0,30.0,Man,129000.0
10792,Kyrgyzstan,Bachelor's Degree,2.0,20.0,Man,14604.0
10793,Australia,Master's Degree,13.0,40.0,Man,86853.0
10794,Hong Kong (S.A.R.),Bachelor's Degree,4.0,30.0,Man,74616.0
10800,Australia,Master's Degree,3.0,30.0,Man,46767.0
10817,"Iran, Islamic Republic of...",Master's Degree,5.0,30.0,Man,33963.0
10818,Australia,Bachelor's Degree,20.0,40.0,Man,133619.0
10821,India,Bachelor's Degree,4.0,30.0,Man,15912.0
10822,United States of America,Less than a Bachelor's Degree,3.0,20.0,Man,75000.0
10823,Japan,Master's Degree,4.0,30.0,Man,48562.0
10824,United States of America,Bachelor's Degree,0.5,20.0,Man,105000.0
10831,United States of America,Master's Degree,8.0,40.0,Man,99000.0
10832,Pakistan,Less than a Bachelor's Degree,20.0,40.0,Man,13620.0
10840,India,Master's Degree,10.0,30.0,Man,19267.0
10845,United States of America,Bachelor's Degree,24.0,50.0,Man,100000.0
10846,United States of America,Bachelor's Degree,15.0,40.0,Man,125000.0
10849,Australia,Less than a Bachelor's Degree,8.0,30.0,Man,70150.0
10852,United States of America,Master's Degree,10.0,30.0,Man,100000.0
10859,India,Bachelor's Degree,6.0,30.0,Man,125656.0
10861,India,Master's Degree,8.0,30.0,Man,23735.0
10862,United States of America,Less than a Bachelor's Degree,3.0,20.0,Man,90000.0
10863,Myanmar,Bachelor's Degree,12.0,30.0,Man,53760.0
10878,Brazil,Less than a Bachelor's Degree,4.0,20.0,Man,19236.0
10881,Germany,Less than a Bachelor's Degree,22.0,50.0,Man,82155.0
10882,India,Bachelor's Degree,8.0,30.0,Man,13459.0
10883,India,Master's Degree,12.0,30.0,Man,69809.0
10884,China,Master's Degree,3.0,30.0,Man,42868.0
10893,Germany,Master's Degree,9.0,40.0,Man,45396.0
10897,"Iran, Islamic Republic of...",Master's Degree,6.0,30.0,Man,45600.0
10899,Costa Rica,Master's Degree,10.0,30.0,Man,90000.0
10900,"Iran, Islamic Republic of...",Less than a Bachelor's Degree,7.0,40.0,Man,31356.0
10901,Mexico,Master's Degree,5.0,30.0,Man,15516.0
10902,Australia,Bachelor's Degree,12.0,30.0,Man,93533.0
10903,India,Bachelor's Degree,3.0,20.0,Man,20943.0
10905,Mexico,Bachelor's Degree,4.0,20.0,Man,24000.0
10906,India,Less than a Bachelor's Degree,2.0,20.0,Man,16752.0
10912,United States of America,Bachelor's Degree,3.0,20.0,Man,65000.0
10917,Norway,Less than a Bachelor's Degree,13.0,40.0,Man,80922.0
10919,United States of America,Bachelor's Degree,39.0,60.0,Man,135000.0
10921,United States of America,Less than a Bachelor's Degree,2.0,30.0,Man,100000.0
10922,China,Bachelor's Degree,14.0,40.0,Man,65160.0
10923,Australia,Bachelor's Degree,4.0,30.0,Man,40086.0
10925,India,Bachelor's Degree,8.0,30.0,Man,22339.0
10926,Australia,Bachelor's Degree,3.0,20.0,Man,106895.0
10928,India,Bachelor's Degree,6.0,30.0,Man,29180.0
10930,Indonesia,Less than a Bachelor's Degree,16.0,40.0,Man,23712.0
10934,Argentina,Less than a Bachelor's Degree,4.0,20.0,Man,25296.0
10935,Australia,Bachelor's Degree,3.0,30.0,Man,40086.0
10938,Australia,Master's Degree,3.0,30.0,Man,53448.0
10939,Germany,Bachelor's Degree,5.0,30.0,Man,58368.0
10942,Singapore,Bachelor's Degree,0.5,30.0,Man,71715.0
10943,United States of America,Bachelor's Degree,5.0,30.0,Man,70000.0
10951,New Zealand,Bachelor's Degree,6.0,30.0,Man,41612.0
10952,Norway,Less than a Bachelor's Degree,23.0,50.0,Man,88474.0
10955,United States of America,Less than a Bachelor's Degree,3.0,30.0,Man,108000.0
10956,India,Bachelor's Degree,5.0,30.0,Man,34904.0
10958,Canada,Master's Degree,4.0,30.0,Man,60505.0
10962,Sweden,Doctoral Degree,20.0,50.0,Man,68112.0
10964,Israel,Bachelor's Degree,4.0,30.0,Woman,64788.0
10966,Australia,Less than a Bachelor's Degree,10.0,40.0,Man,80172.0
10969,Russian Federation,Master's Degree,21.0,50.0,Man,14155.0
10970,India,Bachelor's Degree,8.792445560306254,30.0,Man,27225.0
10972,United States of America,Bachelor's Degree,1.0,20.0,Man,55000.0
10977,Pakistan,Bachelor's Degree,9.0,30.0,Man,16728.0
10980,Germany,Less than a Bachelor's Degree,6.0,20.0,Man,32429.0
10985,Australia,Bachelor's Degree,5.0,30.0,Man,72154.0
10986,Germany,Bachelor's Degree,2.0,30.0,Man,43239.0
10988,Poland,Master's Degree,25.0,50.0,Man,36444.0
10989,Czech Republic,Less than a Bachelor's Degree,16.0,40.0,Man,23388.0
10991,United States of America,Bachelor's Degree,9.0,30.0,Man,120000.0
10992,India,Bachelor's Degree,3.0,30.0,Man,117276.0
10994,United States of America,Bachelor's Degree,2.0,30.0,Man,80000.0
10996,United States of America,Master's Degree,0.5,20.0,Man,110500.0
10998,Romania,Bachelor's Degree,5.0,30.0,Man,35280.0
11014,Canada,Bachelor's Degree,38.0,60.0,Man,98321.0
11015,Hong Kong (S.A.R.),Bachelor's Degree,3.0,20.0,Man,33960.0
11017,India,Bachelor's Degree,6.0,30.0,Man,20943.0
11024,South Korea,Less than a Bachelor's Degree,10.0,30.0,Man,58686.0
11025,Brazil,Bachelor's Degree,3.0,30.0,Man,34360.0
11029,Austria,Less than a Bachelor's Degree,1.0,20.0,Man,33732.0
11032,Japan,Bachelor's Degree,11.0,30.0,Man,81386.0
11034,Finland,Master's Degree,30.0,50.0,Man,64860.0
11038,China,Bachelor's Degree,4.0,20.0,Man,70308.0
11042,Canada,Bachelor's Degree,0.5,20.0,Man,63530.0
11047,Australia,Bachelor's Degree,5.0,30.0,Man,76831.0
11052,India,Bachelor's Degree,12.0,40.0,Man,33508.0
11055,Sweden,Less than a Bachelor's Degree,4.0,30.0,Man,44796.0
11056,India,Bachelor's Degree,10.0,30.0,Man,13962.0
11061,Switzerland,Master's Degree,15.0,40.0,Man,111814.0
11062,"Iran, Islamic Republic of...",Bachelor's Degree,1.0,30.0,Man,19956.0
11063,United States of America,Bachelor's Degree,7.0,20.0,Man,48000.0
11067,India,Master's Degree,16.0,40.0,Man,18432.0
11071,Switzerland,Master's Degree,1.0,30.0,Man,111814.0
11077,India,Bachelor's Degree,8.0,30.0,Man,37697.0
11078,China,Master's Degree,7.0,30.0,Man,85735.0
11082,China,Bachelor's Degree,7.0,30.0,Man,91451.0
11087,Germany,Less than a Bachelor's Degree,21.0,40.0,Man,97284.0
11098,India,Bachelor's Degree,6.0,30.0,Man,25131.0
11101,Hungary,Bachelor's Degree,4.0,30.0,Man,23472.0
11104,Ireland,Doctoral Degree,8.0,40.0,Man,118908.0
11109,Japan,Master's Degree,2.0,30.0,Woman,44965.0
11113,India,Bachelor's Degree,5.0,30.0,Man,69809.0
11114,Canada,Bachelor's Degree,11.0,30.0,Man,86976.0
11118,Australia,Master's Degree,3.0,30.0,Man,56124.0
11119,United States of America,Less than a Bachelor's Degree,7.0,30.0,Man,75000.0
11122,China,Less than a Bachelor's Degree,8.792445560306254,30.0,Man,34296.0
11123,India,Bachelor's Degree,7.0,32.93603200869372,Man,53055.0
11132,Australia,Less than a Bachelor's Degree,5.0,30.0,Man,63469.0
11133,Germany,Doctoral Degree,2.0,30.0,Man,42158.0
11134,India,Bachelor's Degree,7.0,30.0,Man,19546.0
11136,Norway,Less than a Bachelor's Degree,15.0,40.0,Man,102501.0
11137,United States of America,Bachelor's Degree,4.0,30.0,Man,120000.0
11140,Germany,Doctoral Degree,15.0,40.0,Man,64859.0
11144,United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,30.0,Man,69800.0
11145,Finland,Less than a Bachelor's Degree,13.0,30.0,Man,76750.0
11146,Poland,Bachelor's Degree,3.0,30.0,Man,16704.0
11148,Bulgaria,Bachelor's Degree,15.0,40.0,Man,92832.0
11150,Finland,Less than a Bachelor's Degree,0.5,30.0,Man,32424.0
11156,India,Bachelor's Degree,3.0,30.0,Man,20943.0
11158,Israel,Bachelor's Degree,9.0,40.0,Man,66540.0
11159,Malta,Master's Degree,3.0,30.0,Man,27025.0
11165,Slovenia,Less than a Bachelor's Degree,3.0,20.0,Man,49296.0
11166,Bangladesh,Bachelor's Degree,2.0,30.0,Man,21192.0
11168,United States of America,Bachelor's Degree,3.0,20.0,Man,120000.0
11173,India,Bachelor's Degree,6.0,30.0,Man,20943.0
11174,Mexico,Bachelor's Degree,7.0,40.0,Man,33612.0
